"","ciudad","TVIA","origen","Latitud","longitud","comunidad"
"354","Barcelona","CALLE","Villa del Prado","40,27678","-4,305642","Madrid, Comunidad de"
"355","Barcelona","CALLE","Villalbilla","40,43228","-3,298869","Madrid, Comunidad de"
"356","Barcelona","CALLE","Águilas","37,4038","-1,581161","Murcia, Región de"
"357","Barcelona","CALLE","Alcantarilla","37,97068","-1,218209","Murcia, Región de"
"358","Barcelona","CALLE","Alcázares, Los","37,74362","-0,8498135","Murcia, Región de"
"359","Barcelona","CALLE","Caravaca de la Cruz","38,10899","-1,866033","Murcia, Región de"
"360","Barcelona","CALLE","Cartagena","37,60565","-0,9912944","Murcia, Región de"
"361","Barcelona","CALLE","Ceutí","38,07917","-1,272099","Murcia, Región de"
"362","Barcelona","CALLE","Fuente Álamo de Murcia","37,72334","-1,166995","Murcia, Región de"
"363","Barcelona","CALLE","Mazarrón","37,59907","-1,313669","Murcia, Región de"
"364","Barcelona","CALLE","Molina de Segura","38,05092","-1,210992","Murcia, Región de"
"365","Barcelona","CALLE","Murcia","37,98344","-1,12989","Murcia, Región de"
"366","Barcelona","CALLE","Puerto Lumbreras","37,56221","-1,810215","Murcia, Región de"
"367","Barcelona","CALLE","San Javier","37,80569","-0,8345491","Murcia, Región de"
"368","Barcelona","CALLE","San Pedro del Pinatar","37,83504","-0,7915859","Murcia, Región de"
"369","Barcelona","CALLE","Torres de Cotillas, Las","38,02786","-1,240312","Murcia, Región de"
"370","Barcelona","CALLE","Villanueva del Río Segura","38,13569","-1,324307","Murcia, Región de"
"371","Barcelona","CALLE","Yecla","38,61524","-1,118017","Murcia, Región de"
"372","Barcelona","CALLE","Cascante","41,99897","-1,679192","Navarra, Comunidad Foral de"
"373","Barcelona","CALLE","Vitoria-Gasteiz","42,84641","-2,667893","País Vasco"
"374","Barcelona","CARRE","Agost","38,44117","-0,6395459","Comunitat Valenciana"
"375","Barcelona","CALLE","Algorfa","38,08587","-0,7957607","Comunitat Valenciana"
"376","Barcelona","CALLE","Alicante/Alacant","38,3452","-0,481006","Comunitat Valenciana"
"377","Barcelona","CALLE","Aspe","38,34857","-0,7694142","Comunitat Valenciana"
"378","Barcelona","C    ","Campello, el","38,42892","-0,3978871","Comunitat Valenciana"
"379","Barcelona","CALLE","Castalla","38,59519","-0,6722506","Comunitat Valenciana"
"380","Barcelona","CALLE","Catral","38,16095","-0,8014995","Comunitat Valenciana"
"381","Barcelona","CALLE","Cox","38,1416","-0,8870501","Comunitat Valenciana"
"382","Barcelona","C    ","Crevillent","38,24703","-0,803492","Comunitat Valenciana"
"383","Barcelona","PL   ","Elche/Elx","38,2655","-0,6984587","Comunitat Valenciana"
"384","Barcelona","AV   ","Finestrat","38,56909","-0,2107335","Comunitat Valenciana"
"385","Barcelona","CALLE","Jávea/Xàbia","38,79546","0,1166293","Comunitat Valenciana"
"386","Barcelona","C    ","Jijona/Xixona","38,54006","-0,5077739","Comunitat Valenciana"
"387","Barcelona","C    ","Nucia, la","38,61438","-0,1257095","Comunitat Valenciana"
"388","Barcelona","CALLE","Orihuela","38,08395","-0,9447829","Comunitat Valenciana"
"389","Barcelona","CALLE","Pilar de la Horadada","37,86538","-0,7925081","Comunitat Valenciana"
"390","Barcelona","CALLE","Rojales","38,08833","-0,7242546","Comunitat Valenciana"
"391","Barcelona","AVDA ","San Vicente del Raspeig/Sant Vicent del Raspeig","38,39609","-0,5249284","Comunitat Valenciana"
"392","Barcelona","AVDA ","Santa Pola","38,1923","-0,5552066","Comunitat Valenciana"
"393","Barcelona","CALLE","Teulada","38,72881","0,1035751","Comunitat Valenciana"
"394","Barcelona","CARRE","Villajoyosa/Vila Joiosa, la","38,50775","-0,2326134","Comunitat Valenciana"
"395","Barcelona","CALLE","Alcora, l'","40,07278","-0,2130235","Comunitat Valenciana"
"396","Barcelona","CALLE","Almazora/Almassora","39,94497","-0,0633176","Comunitat Valenciana"
"397","Barcelona","AVDA ","Benicasim/Benicàssim","40,05554","0,0656074","Comunitat Valenciana"
"398","Barcelona","AVDA ","Castellón de la Plana/Castelló de la Plana","39,98598","-0,0376709","Comunitat Valenciana"
"399","Barcelona","CTRA ","Chilches/Xilxes","39,78072","-0,1875777","Comunitat Valenciana"
"400","Barcelona","CALLE","Fuente la Reina","40,06317","-0,609128","Comunitat Valenciana"
"401","Barcelona","CALLE","Onda","39,9653","-0,2626455","Comunitat Valenciana"
"402","Barcelona","AVDA ","Oropesa del Mar/Orpesa","40,09225","0,1339877","Comunitat Valenciana"
"403","Barcelona","CALLE","Peníscola/Peñíscola","40,36029","0,4028515","Comunitat Valenciana"
"404","Barcelona","CALLE","Sant Jordi/San Jorge","40,46417","0,3547123","Comunitat Valenciana"
"405","Barcelona","AVDA ","Torreblanca","40,22024","0,1955926","Comunitat Valenciana"
"406","Barcelona","AVDA ","Vinaròs","40,471","0,4747435","Comunitat Valenciana"
"407","Barcelona","CARRE","Agullent","38,82132","-0,5489346","Comunitat Valenciana"
"408","Barcelona","CTRA ","Almàssera","39,51298","-0,3551791","Comunitat Valenciana"
"409","Barcelona","CTRA ","Bonrepòs i Mirambell","39,51847","-0,3648613","Comunitat Valenciana"
"410","Barcelona","CALLE","Camporrobles","39,64718","-1,396582","Comunitat Valenciana"
"411","Barcelona","CALLE","Catarroja","39,40274","-0,4035184","Comunitat Valenciana"
"412","Barcelona","CARRE","Cullera","39,16514","-0,2559119","Comunitat Valenciana"
"413","Barcelona","CARRE","Eliana, l'","39,56632","-0,5302467","Comunitat Valenciana"
"414","Barcelona","CTRA ","Foios","39,53762","-0,3565129","Comunitat Valenciana"
"415","Barcelona","CALLE","Godelleta","39,42506","-0,6861337","Comunitat Valenciana"
"416","Barcelona","CALLE","Higueruelas","39,79007","-0,8614262","Comunitat Valenciana"
"417","Barcelona","CARRE","Moncada","39,54554","-0,3934617","Comunitat Valenciana"
"418","Barcelona","AVGDA","Museros","39,56345","-0,3406455","Comunitat Valenciana"
"419","Barcelona","CTRA ","Pobla de Farnals, la","39,57779","-0,326051","Comunitat Valenciana"
"420","Barcelona","CTRA ","Puçol","39,61639","-0,300809","Comunitat Valenciana"
"421","Barcelona","CALLE","Requena","39,48788","-1,100322","Comunitat Valenciana"
"422","Barcelona","CALLE","Riba-roja de Túria","39,54548","-0,5667182","Comunitat Valenciana"
"423","Barcelona","CALLE","Sagunto/Sagunt","39,68077","-0,2779768","Comunitat Valenciana"
"424","Barcelona","CARRE","Serra","39,68616","-0,4296759","Comunitat Valenciana"
"425","Barcelona","CALLE","Teresa de Cofrentes","39,10665","-1,051532","Comunitat Valenciana"
"426","Barcelona","CALLE","Utiel","39,56762","-1,203385","Comunitat Valenciana"
"427","Barcelona","CALLE","Valencia","39,47024","-0,3768049","Comunitat Valenciana"
"428","Barcelona","RUA  ","Arteixo","43,30451","-8,511387","Galicia"
"429","Barcelona","RUA  ","Carballo","43,21217","-8,691041","Galicia"
"430","Barcelona","CALLE","Coruña, A","43,37087","-8,395835","Galicia"
"431","Barcelona","RUA  ","San Cristovo de Cea","42,4728","-7,985322","Galicia"
"432","Barcelona","RUA  ","Cambados","42,5138","-8,812893","Galicia"
"433","Barcelona","RUA  ","Vigo","42,23136","-8,712447","Galicia"
"434","Barcelona","CARRE","Andratx","39,5708","2,421365","Balears, Illes"
"435","Barcelona","LLOC ","Bunyola","39,69663","2,699386","Balears, Illes"
"436","Barcelona","CARRE","Ciutadella de Menorca","40,00232","3,839262","Balears, Illes"
"437","Barcelona","CARRE","Eivissa","38,90886","1,432378","Balears, Illes"
"438","Barcelona","C/   ","Llucmajor","39,48591","2,89485","Balears, Illes"
"439","Barcelona","CARRE","Maó","39,88961","4,264211","Balears, Illes"
"440","Barcelona","PL   ","Palma","39,56951","2,649966","Balears, Illes"
"441","Barcelona","CARRE","Sant Llorenç des Cardassar","39,60896","3,284748","Balears, Illes"
"442","Barcelona","CALLE","Santa Eulalia del Río","38,98257","1,530198","Balears, Illes"
"443","Barcelona","CALLE","Arganda del Rey","40,30095","-3,43808","Madrid, Comunidad de"
"444","Barcelona","CALLE","Casarrubuelos","40,17114","-3,833068","Madrid, Comunidad de"
"445","Barcelona","CALLE","Fuenlabrada","40,28387","-3,800329","Madrid, Comunidad de"
"446","Barcelona","CALLE","Leganés","40,32642","-3,758988","Madrid, Comunidad de"
"447","Barcelona","CALLE","Madrid","40,41669","-3,700346","Madrid, Comunidad de"
"448","Barcelona","CALLE","Móstoles","40,32277","-3,865741","Madrid, Comunidad de"
"449","Barcelona","CALLE","Navalcarnero","40,28781","-4,013766","Madrid, Comunidad de"
"450","Barcelona","CALLE","Pedrezuela","40,74369","-3,603798","Madrid, Comunidad de"
"451","Barcelona","CALLE","Pozuelo de Alarcón","40,4352","-3,813062","Madrid, Comunidad de"
"452","Barcelona","CALLE","Quijorna","40,42656","-4,057429","Madrid, Comunidad de"
"453","Barcelona","CALLE","Rivas-Vaciamadrid","40,3297","-3,516941","Madrid, Comunidad de"
"454","Barcelona","AVDA ","Málaga","36,71965","-4,420019","Andalucía"
"455","Barcelona","CALLE","Periana","36,92694","-4,187304","Andalucía"
"456","Barcelona","CALLE","Torrox","36,75845","-3,952617","Andalucía"
"457","Barcelona","CALLE","Alcalá de Guadaíra","37,33833","-5,844032","Andalucía"
"458","Barcelona","CALLE","Arahal","37,2641","-5,542829","Andalucía"
"459","Barcelona","CALLE","Cabezas de San Juan, Las","36,98133","-5,940864","Andalucía"
"460","Barcelona","CALLE","Écija","37,54093","-5,079953","Andalucía"
"461","Barcelona","AVDA ","Lebrija","36,91951","-6,078367","Andalucía"
"462","Barcelona","CALLE","Mairena del Aljarafe","37,34449","-6,065354","Andalucía"
"463","Barcelona","CALLE","Rinconada, La","37,4878","-5,979309","Andalucía"
"464","Barcelona","CALLE","Sevilla","37,38264","-5,996295","Andalucía"
"465","Barcelona","CALLE","Villanueva del Río y Minas","37,6601","-5,714389","Andalucía"
"466","Barcelona","CALLE","Binéfar","41,85286","0,2937235","Aragón"
"467","Barcelona","AVDA ","Monzón","41,91031","0,1946406","Aragón"
"468","Barcelona","CALLE","Sallent de Gállego","42,77204","-0,3347842","Aragón"
"469","Barcelona","CALLE","Ginebrosa, La","40,87043","-0,1334234","Aragón"
"470","Barcelona","CALLE","Teruel","40,34411","-1,10691","Aragón"
"471","Barcelona","CALLE","Torre del Compte","40,93546","0,109912","Aragón"
"472","Barcelona","CALLE","Valderrobres","40,87544","0,1556791","Aragón"
"473","Barcelona","CALLE","Caspe","41,234","-0,0440777","Aragón"
"474","Barcelona","CALLE","Nonaspe","41,20777","0,2464202","Aragón"
"475","Barcelona","CALLE","Utebo","41,71503","-0,9947444","Aragón"
"476","Barcelona","CTRA ","Villafranca de Ebro","41,57368","-0,6503196","Aragón"
"477","Barcelona","CALLE","Zaragoza","41,65629","-0,8765379","Aragón"
"478","Barcelona","CALLE","Arrecife","28,95951","-13,5476","Canarias"
"479","Barcelona","CALLE","Ingenio","27,92047","-15,44246","Canarias"
"480","Barcelona","CALLE","Moya","28,1","-15,58333","Canarias"
"481","Barcelona","CALLE","Palmas de Gran Canaria, Las","28,12482","-15,43001","Canarias"
"482","Barcelona","CALLE","Puerto del Rosario","28,4965","-13,86221","Canarias"
"483","Barcelona","CALLE","San Bartolomé de Tirajana","27,92461","-15,573","Canarias"
"484","Barcelona","CALLE","Telde","27,99604","-15,41789","Canarias"
"485","Barcelona","CALLE","San Cristóbal de La Laguna","28,48812","-16,31478","Canarias"
"486","Barcelona","CALLE","Santa Cruz de Tenerife","28,46981","-16,25486","Canarias"
"487","Barcelona","CALLE","Santander","43,46096","-3,807934","Cantabria"
"488","Barcelona","CALLE","Albacete","38,99765","-1,86007","Castilla-La Mancha"
"489","Barcelona","CALLE","Robledo","38,75912","-2,448879","Castilla-La Mancha"
"490","Barcelona","CALLE","Villarrobledo","39,26726","-2,607643","Castilla-La Mancha"
"491","Barcelona","CALLE","Alamillo","38,67694","-4,789592","Castilla-La Mancha"
"492","Barcelona","PLAZA","Alcázar de San Juan","39,38993","-3,210137","Castilla-La Mancha"
"493","Barcelona","CALLE","Almadén","38,77537","-4,839919","Castilla-La Mancha"
"494","Barcelona","CALLE","Ciudad Real","38,9861","-3,927263","Castilla-La Mancha"
"495","Barcelona","CALLE","Puertollano","38,68604","-4,112146","Castilla-La Mancha"
"496","Barcelona","CALLE","Cuenca","40,07183","-2,134005","Castilla-La Mancha"
"497","Barcelona","CALLE","Horcajo de Santiago","39,84166","-3,001539","Castilla-La Mancha"
"498","Barcelona","CALLE","Mota del Cuervo","39,50294","-2,873104","Castilla-La Mancha"
"499","Barcelona","CALLE","Moya","39,94834","-1,365402","Canarias"
"500","Barcelona","CALLE","Palomares del Campo","39,94795","-2,599587","Castilla-La Mancha"
"501","Barcelona","CALLE","Casar, El","40,7035","-3,423473","Castilla-La Mancha"
"502","Barcelona","AVDA ","Guadalajara","40,62981","-3,166493","Castilla-La Mancha"
"503","Barcelona","CALLE","Borox","40,06972","-3,740191","Castilla-La Mancha"
"504","Barcelona","CALLE","Casar de Escalona, El","40,04669","-4,523818","Castilla-La Mancha"
"505","Barcelona","CALLE","Casarrubios del Monte","40,18575","-4,0358","Castilla-La Mancha"
"506","Barcelona","CALLE","Cedillo del Condado","40,1137","-3,922378","Castilla-La Mancha"
"507","Barcelona","CALLE","Consuegra","39,46046","-3,60672","Castilla-La Mancha"
"508","Barcelona","CALLE","Corral de Almaguer","39,76015","-3,166829","Castilla-La Mancha"
"509","Barcelona","CALLE","Esquivias","40,10413","-3,77008","Castilla-La Mancha"
"510","Barcelona","CALLE","Polán","39,78912","-4,1682","Castilla-La Mancha"
"511","Barcelona","CALLE","Seseña","40,10443","-3,697418","Castilla-La Mancha"
"512","Barcelona","CALLE","Toledo","39,85678","-4,024476","Castilla-La Mancha"
"513","Barcelona","CALLE","Torre de Esteban Hambrán, La","40,16903","-4,217501","Castilla-La Mancha"
"514","Barcelona","CALLE","Villacañas","39,62555","-3,331701","Castilla-La Mancha"
"515","Barcelona","CALLE","Yébenes, Los","39,58142","-3,870618","Castilla-La Mancha"
"516","Barcelona","CALLE","Ávila","40,65642","-4,700323","Castilla y León"
"517","Barcelona","CALLE","Aranda de Duero","41,67171","-3,686569","Castilla y León"
"518","Barcelona","CALLE","Burgos","42,34087","-3,699731","Castilla y León"
"519","Barcelona","CALLE","Cubo de Bureba","42,64042","-3,206735","Castilla y León"
"520","Barcelona","CALLE","Bembibre","42,61572","-6,416451","Castilla y León"
"521","Barcelona","CALLE","Ponferrada","42,54633","-6,590833","Castilla y León"
"522","Barcelona","TRVA ","Ponferrada","42,54633","-6,590833","Castilla y León"
"523","Barcelona","CALLE","Villaquilambre","42,63885","-5,557585","Castilla y León"
"524","Bilbao","CALLE","Alhama de Almería","36,95742","-2,570075","Andalucía"
"525","Bilbao","CALLE","Almería","36,84016","-2,467922","Andalucía"
"526","Bilbao","CALLE","Ejido, El","36,77506","-2,812738","Andalucía"
"527","Bilbao","CALLE","Lucainena de las Torres","37,04179","-2,200706","Andalucía"
"528","Bilbao","CALLE","Pechina","36,91667","-2,440625","Andalucía"
"529","Bilbao","CALLE","Roquetas de Mar","36,76427","-2,614935","Andalucía"
"530","Bilbao","CALLE","Algeciras","36,12978","-5,447698","Andalucía"
"531","Bilbao","CALLE","Chiclana de la Frontera","36,41915","-6,149412","Andalucía"
"532","Bilbao","CALLE","Conil de la Frontera","36,27675","-6,088436","Andalucía"
"533","Bilbao","CALLE","Línea de la Concepción, La","36,16118","-5,348256","Andalucía"
"534","Bilbao","CALLE","Villamartín","36,86132","-5,641834","Andalucía"
"535","Bilbao","CALLE","Córdoba","37,88473","-4,779152","Andalucía"
"536","Bilbao","CALLE","Lucena","37,40873","-4,485598","Andalucía"
"537","Bilbao","CALLE","Alhama de Granada","37,00252","-3,988389","Andalucía"
"538","Bilbao","CALLE","Almuñécar","36,73454","-3,690736","Andalucía"
"539","Bilbao","CALLE","Arenas del Rey","36,95771","-3,894323","Andalucía"
"540","Bilbao","CALLE","Armilla","37,1401","-3,617981","Andalucía"
"541","Bilbao","CALLE","Moraleda de Zafayona","37,16977","-3,965147","Andalucía"
"542","Bilbao","CALLE","Zubia, La","37,12061","-3,584668","Andalucía"
"543","Bilbao","CALLE","Valdelarco","37,95044","-6,683222","Andalucía"
"544","Bilbao","CALLE","Valverde del Camino","37,57339","-6,753376","Andalucía"
"545","Bilbao","CALLE","Jaén","37,76574","-3,789518","Andalucía"
"546","Bilbao","CRRIL","Benahavís","36,52446","-5,046305","Andalucía"
"547","Bilbao","CALLE","Benalmádena","36,59523","-4,573368","Andalucía"
"548","Bilbao","CALLE","Cártama","36,71131","-4,630741","Andalucía"
"549","Bilbao","CALLE","Málaga","36,71965","-4,420019","Andalucía"
"550","Bilbao","CALLE","Marbella","36,50994","-4,886352","Andalucía"
"551","Bilbao","CALLE","Alcalá de Guadaíra","37,33833","-5,844032","Andalucía"
"552","Bilbao","CALLE","Cabezas de San Juan, Las","36,98133","-5,940864","Andalucía"
"553","Bilbao","CALLE","Constantina","37,87227","-5,619115","Andalucía"
"554","Bilbao","CALLE","Mairena del Aljarafe","37,34449","-6,065354","Andalucía"
"555","Bilbao","CALLE","Navas de la Concepción, Las","37,93347","-5,464808","Andalucía"
"556","Bilbao","CALLE","Sevilla","37,38264","-5,996295","Andalucía"
"557","Bilbao","CALLE","Villanueva del Río y Minas","37,6601","-5,714389","Andalucía"
"558","Bilbao","CALLE","Binéfar","41,85286","0,2937235","Aragón"
"559","Bilbao","CALLE","Andorra","40,97544","-0,4436573","Aragón"
"560","Bilbao","CALLE","Zaragoza","41,65629","-0,8765379","Aragón"
"561","Bilbao","C    ","Calvià","39,56524","2,504216","Balears, Illes"
"562","Bilbao","CARRE","Ciutadella de Menorca","40,00232","3,839262","Balears, Illes"
"563","Bilbao","C    ","Palma","39,56951","2,649966","Balears, Illes"
"564","Bilbao","CMNO ","Arrecife","28,95951","-13,5476","Canarias"
"565","Bilbao","CALLE","Palmas de Gran Canaria, Las","28,12482","-15,43001","Canarias"
"566","Bilbao","CALLE","Santa Lucía de Tirajana","27,91272","-15,54124","Canarias"
"567","Bilbao","CALLE","Telde","27,99604","-15,41789","Canarias"
"568","Bilbao","CMNO ","Tías","28,95304","-13,65303","Canarias"
"569","Bilbao","CALLE","Castro-Urdiales","43,38277","-3,21957","Cantabria"
"570","Bilbao","AVDA ","Torrelavega","43,35146","-4,047017","Cantabria"
"571","Bilbao","CALLE","Ávila","40,65642","-4,700323","Castilla y León"
"572","Bilbao","CALLE","Villanueva de Ávila","40,37959","-4,821985","Castilla y León"
"573","Bilbao","PLAZA","Burgos","42,34087","-3,699731","Castilla y León"
"574","Bilbao","PLAZA","Espinosa de los Monteros","43,07687","-3,552301","Castilla y León"
"575","Bilbao","AVDA ","Medina de Pomar","42,92837","-3,487223","Castilla y León"
